Li2O,SiO2,Al2O3,ZnO,MgO,Na2O,K2O,TiO2,ZrO2,P2O5,As2O3,B2O3,BaO,CaO,SrO,SnO2,Fe2O3,MnO2,CoO,CeO2,V2O5,Sb2O3,Nd2O3,Cr2O3,MoO3,F,La2O3,Ta2O5,Cl,LD,β-spodumene,β-quartz s.s,LM,Keatite,Petalite,LiAlSi3O8,LiAlSi2O6,KMK,Cristobalite,Li4SiO4,Mullite,Tridymite
4.1217904455442,61.0071389664697,25.9008461971622,0.0,0.0,0.42047540628965,0.852055594637527,4.57540720166848,0.0,0.0,0.596524547550102,0.0,1.84939494786358,0.676366692814592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.93611115474174,57.2274168723347,25.9570317427179,0.0,0.0,0.0,0.0,2.48243555614844,0.0,6.09255633087302,0.0,0.0,0.0,2.07512741563555,0.92021984083376,0.446137593167522,0.0,0.0,0.0,0.0,0.0,0.862963493547399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.73085476344266,59.433315792842,26.5289676039194,0.0,0.0,1.01947791857141,0.0,2.38854376818341,0.0,1.69799365164627,0.0,0.0,1.9490171424715,0.922448150475159,1.23958082417632,0.0,0.0,0.0,0.0,0.0,0.0,1.08980038427185,0.0,0.0,0.0,0.0,0.0,0.0,0.002990689114496,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.02742502704947,61.1483827363993,26.1731741012645,0.0,0.0,0.422389625370577,1.42655764574384,2.41907199743041,0.0,0.0,0.0,0.0,2.43838132052612,1.06163415608564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882983390130117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.98977881082876,56.2479048444897,27.0791629547237,0.250850717750596,0.0,0.545659786262577,1.24394679221775,2.40238511826273,0.0,5.5192174988744,0.0,0.0,1.12499941681098,0.740589155670849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.855504904107964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.00826759693059,56.1997698215659,27.0559895381638,0.0,0.0,0.545192829379597,1.17383325058486,2.34178462408072,0.0,5.51449434231303,0.0,0.0,1.12403668099234,0.73995538493603,0.0,0.441903138626205,0.0,0.0,0.0,0.0,0.0,0.854772792426924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.00747187433128,56.4087878407377,27.124112100924,0.0,0.0,0.59375286515584,1.24946319566566,2.41303872952047,0.0,5.64829098877183,0.0,0.0,1.24298717016593,0.867852265649127,0.0,0.44424296907812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.13426616819505,60.8140482970783,25.7613798634902,0.0,0.0,0.419455980572198,0.849989820104987,4.62437107810919,0.0,0.0,0.0,0.0,1.8449111641669,0.674726868960998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876850759322156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.79123788888972,68.0475602324954,19.8844966641562,0.0,0.0,0.388346396271022,0.221329419022916,1.62637507562879,1.93017474287682,0.0,0.464858510547091,0.0,0.0,3.64562107011206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.1274284260708,56.3407530395418,24.9638628195197,0.0,0.0,0.181192830352521,0.963823808870458,2.39322176638466,1.80114365986147,6.84677237921143,0.578377311584148,0.0,0.0,1.80342395860306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
